response,propensity_score,result_financeiro,result_acumulado
0,0.17990088,-399,33831662
0,0.17988223,-399,33831263
0,0.17979284,-399,33830864
0,0.17977343,-399,33830465
0,0.1797031,-399,33830066
0,0.17958061,-399,33829667
0,0.17941093,-399,33829268
0,0.1793882,-399,33828869
0,0.17933951,-399,33828470
0,0.1792697,-399,33828071
0,0.1792697,-399,33827672
0,0.1792697,-399,33827273
0,0.17917901,-399,33826874
0,0.17910512,-399,33826475
0,0.17899442,-399,33826076
0,0.17895171,-399,33825677
0,0.17889245,-399,33825278
0,0.17887977,-399,33824879
0,0.17875187,-399,33824480
0,0.17875126,-399,33824081
0,0.17871794,-399,33823682
0,0.17865591,-399,33823283
0,0.1786242,-399,33822884
0,0.17861731,-399,33822485
0,0.17861405,-399,33822086
0,0.17858244,-399,33821687
0,0.17849685,-399,33821288
0,0.17849356,-399,33820889
0,0.17846493,-399,33820490
0,0.17837197,-399,33820091
0,0.17829217,-399,33819692
0,0.17818879,-399,33819293
0,0.17817958,-399,33818894
0,0.17797163,-399,33818495
0,0.17794733,-399,33818096
0,0.1779272,-399,33817697
0,0.17788446,-399,33817298
0,0.17785391,-399,33816899
0,0.17781545,-399,33816500
0,0.17774984,-399,33816101
0,0.17769799,-399,33815702
0,0.1776805,-399,33815303
0,0.1776805,-399,33814904
0,0.17758326,-399,33814505
0,0.177562,-399,33814106
0,0.177562,-399,33813707
0,0.17752877,-399,33813308
0,0.17750147,-399,33812909
0,0.1774119,-399,33812510
0,0.17738949,-399,33812111
0,0.17735818,-399,33811712
0,0.17733876,-399,33811313
0,0.17721274,-399,33810914
0,0.17718242,-399,33810515
0,0.17718062,-399,33810116
0,0.17718062,-399,33809717
0,0.17707963,-399,33809318
0,0.17707802,-399,33808919
0,0.17705175,-399,33808520
0,0.17704703,-399,33808121
0,0.17700955,-399,33807722
0,0.17700072,-399,33807323
0,0.17697683,-399,33806924
0,0.17695588,-399,33806525
0,0.17687331,-399,33806126
0,0.17684606,-399,33805727
0,0.17683862,-399,33805328
0,0.17681216,-399,33804929
0,0.17663129,-399,33804530
0,0.17656454,-399,33804131
0,0.17638338,-399,33803732
0,0.17619568,-399,33803333
0,0.17611666,-399,33802934
0,0.17611392,-399,33802535
0,0.17605387,-399,33802136
0,0.1759366,-399,33801737
0,0.17591098,-399,33801338
0,0.17589928,-399,33800939
0,0.17586125,-399,33800540
0,0.17584659,-399,33800141
0,0.17575873,-399,33799742
0,0.1757351,-399,33799343
0,0.17564642,-399,33798944
0,0.17561886,-399,33798545
0,0.17545502,-399,33798146
0,0.17545502,-399,33797747
0,0.17545502,-399,33797348
0,0.17545027,-399,33796949
0,0.17537571,-399,33796550
0,0.17533071,-399,33796151
1,0.17531455,5864,33802015
0,0.17528205,-399,33801616
0,0.17525508,-399,33801217
0,0.17524502,-399,33800818
0,0.17512225,-399,33800419
0,0.17511211,-399,33800020
0,0.17505597,-399,33799621
0,0.17501861,-399,33799222
0,0.17501724,-399,33798823
0,0.17501569,-399,33798424
0,0.17462447,-399,33798025
0,0.17445025,-399,33797626
0,0.17443132,-399,33797227
0,0.17439441,-399,33796828
1,0.17434539,5864,33802692
0,0.17432256,-399,33802293
0,0.17426322,-399,33801894
0,0.17423333,-399,33801495
0,0.17392735,-399,33801096
0,0.17386508,-399,33800697
0,0.17368104,-399,33800298
0,0.17367734,-399,33799899
0,0.17363118,-399,33799500
0,0.17356937,-399,33799101
0,0.17351294,-399,33798702
1,0.1734856,5864,33804566
0,0.17334285,-399,33804167
0,0.17324407,-399,33803768
0,0.17321324,-399,33803369
0,0.17317751,-399,33802970
0,0.17314543,-399,33802571
0,0.1730033,-399,33802172
0,0.17299213,-399,33801773
1,0.17297114,5864,33807637
0,0.17296268,-399,33807238
0,0.17293426,-399,33806839
0,0.17290877,-399,33806440
0,0.172877,-399,33806041
0,0.17287219,-399,33805642
0,0.17281823,-399,33805243
0,0.17265952,-399,33804844
0,0.17246935,-399,33804445
0,0.1724033,-399,33804046
0,0.17238773,-399,33803647
0,0.17224798,-399,33803248
0,0.17189394,-399,33802849
0,0.17167738,-399,33802450
0,0.1716516,-399,33802051
0,0.17159472,-399,33801652
0,0.17150483,-399,33801253
0,0.17148736,-399,33800854
0,0.17148162,-399,33800455
0,0.17144935,-399,33800056
0,0.17133838,-399,33799657
0,0.17131077,-399,33799258
0,0.17130633,-399,33798859
0,0.17126139,-399,33798460
0,0.17123187,-399,33798061
0,0.17114349,-399,33797662
0,0.17110717,-399,33797263
0,0.17108166,-399,33796864
0,0.17108166,-399,33796465
0,0.1710618,-399,33796066
0,0.1710013,-399,33795667
0,0.17095323,-399,33795268
0,0.17076671,-399,33794869
0,0.17065379,-399,33794470
0,0.1705813,-399,33794071
0,0.17053623,-399,33793672
0,0.17043774,-399,33793273
0,0.17037866,-399,33792874
0,0.17018193,-399,33792475
0,0.16995892,-399,33792076
0,0.16989937,-399,33791677
0,0.16988622,-399,33791278
0,0.16987452,-399,33790879
0,0.16982694,-399,33790480
0,0.16962506,-399,33790081
0,0.16935557,-399,33789682
0,0.16929209,-399,33789283
0,0.16923815,-399,33788884
0,0.169223,-399,33788485
0,0.16918772,-399,33788086
0,0.16907312,-399,33787687
0,0.16890505,-399,33787288
0,0.16889589,-399,33786889
1,0.16886647,5864,33792753
0,0.16881585,-399,33792354
0,0.16879347,-399,33791955
0,0.16876082,-399,33791556
0,0.16872552,-399,33791157
0,0.16860205,-399,33790758
0,0.16856049,-399,33790359
0,0.16851285,-399,33789960
0,0.1684541,-399,33789561
0,0.16845185,-399,33789162
0,0.16845068,-399,33788763
0,0.16832843,-399,33788364
0,0.16827078,-399,33787965
0,0.16826454,-399,33787566
0,0.16826454,-399,33787167
0,0.1682508,-399,33786768
0,0.16824645,-399,33786369
0,0.16823998,-399,33785970
0,0.16813186,-399,33785571
0,0.16812722,-399,33785172
0,0.16794649,-399,33784773
0,0.16793966,-399,33784374
0,0.16789992,-399,33783975
0,0.16783482,-399,33783576
0,0.16781248,-399,33783177
0,0.16777115,-399,33782778
0,0.16774026,-399,33782379
0,0.16768867,-399,33781980
0,0.16764288,-399,33781581
0,0.16763735,-399,33781182
0,0.16757633,-399,33780783
0,0.16744019,-399,33780384
0,0.16732153,-399,33779985
0,0.1672552,-399,33779586
0,0.16716869,-399,33779187
0,0.16709863,-399,33778788
0,0.16708522,-399,33778389
0,0.16702633,-399,33777990
0,0.16702633,-399,33777591
0,0.16700876,-399,33777192
1,0.16698168,5864,33783056
0,0.16697109,-399,33782657
0,0.16695528,-399,33782258
0,0.16693583,-399,33781859
0,0.16687801,-399,33781460
0,0.16685978,-399,33781061
0,0.1668376,-399,33780662
0,0.16678305,-399,33780263
1,0.16672508,5864,33786127
0,0.16672158,-399,33785728
0,0.16671507,-399,33785329
0,0.16659789,-399,33784930
0,0.16647686,-399,33784531
0,0.16645488,-399,33784132
0,0.16645488,-399,33783733
0,0.16640504,-399,33783334
0,0.16637494,-399,33782935
0,0.16631499,-399,33782536
0,0.16630346,-399,33782137
0,0.16628252,-399,33781738
0,0.16608253,-399,33781339
0,0.16608223,-399,33780940
0,0.16606008,-399,33780541
0,0.16603926,-399,33780142
0,0.1660378,-399,33779743
0,0.16587925,-399,33779344
0,0.16575873,-399,33778945
0,0.16571,-399,33778546
0,0.16570504,-399,33778147
0,0.16570085,-399,33777748
0,0.16570085,-399,33777349
0,0.16570085,-399,33776950
0,0.1656758,-399,33776551
0,0.16560367,-399,33776152
0,0.16554618,-399,33775753
0,0.16553472,-399,33775354
0,0.16548741,-399,33774955
0,0.16538745,-399,33774556
0,0.16511644,-399,33774157
0,0.16508086,-399,33773758
0,0.16506778,-399,33773359
0,0.16503122,-399,33772960
0,0.16500431,-399,33772561
0,0.16497791,-399,33772162
0,0.16493979,-399,33771763
0,0.16488676,-399,33771364
1,0.16477066,5864,33777228
0,0.16474432,-399,33776829
0,0.16472484,-399,33776430
0,0.16464823,-399,33776031
0,0.16455898,-399,33775632
0,0.1645083,-399,33775233
0,0.16448031,-399,33774834
0,0.16443743,-399,33774435
1,0.16434516,5864,33780299
0,0.16428328,-399,33779900
0,0.16421497,-399,33779501
0,0.16418032,-399,33779102
1,0.16413328,5864,33784966
0,0.16400337,-399,33784567
0,0.16385865,-399,33784168
0,0.1637755,-399,33783769
0,0.1636952,-399,33783370
0,0.16367224,-399,33782971
0,0.16362843,-399,33782572
0,0.16359451,-399,33782173
0,0.1635846,-399,33781774
1,0.1635641,5864,33787638
0,0.1634702,-399,33787239
0,0.16341983,-399,33786840
0,0.16340871,-399,33786441
0,0.16317794,-399,33786042
0,0.16314529,-399,33785643
0,0.16304529,-399,33785244
1,0.1629321,5864,33791108
0,0.16270202,-399,33790709
0,0.16262066,-399,33790310
0,0.1625685,-399,33789911
0,0.16242786,-399,33789512
0,0.16241528,-399,33789113
0,0.16236895,-399,33788714
0,0.1623657,-399,33788315
0,0.16234839,-399,33787916
0,0.1623375,-399,33787517
0,0.1623375,-399,33787118
0,0.16229442,-399,33786719
0,0.16227165,-399,33786320
0,0.16217121,-399,33785921
0,0.16211459,-399,33785522
0,0.16206487,-399,33785123
0,0.16206282,-399,33784724
0,0.16204146,-399,33784325
0,0.16200325,-399,33783926
0,0.1619105,-399,33783527
0,0.16188824,-399,33783128
0,0.16186823,-399,33782729
0,0.16176619,-399,33782330
0,0.16176224,-399,33781931
0,0.16173469,-399,33781532
1,0.16168362,5864,33787396
0,0.1615787,-399,33786997
0,0.16154212,-399,33786598
0,0.16144568,-399,33786199
0,0.16137345,-399,33785800
0,0.16127719,-399,33785401
0,0.1610045,-399,33785002
0,0.16097818,-399,33784603
0,0.16095947,-399,33784204
0,0.16086644,-399,33783805
0,0.16081871,-399,33783406
0,0.16080736,-399,33783007
0,0.16076256,-399,33782608
0,0.16073243,-399,33782209
0,0.16071978,-399,33781810
0,0.1606868,-399,33781411
0,0.16064127,-399,33781012
0,0.16063899,-399,33780613
0,0.16063718,-399,33780214
0,0.16060658,-399,33779815
0,0.1605478,-399,33779416
0,0.16053717,-399,33779017
0,0.16053367,-399,33778618
0,0.16053116,-399,33778219
0,0.16049318,-399,33777820
0,0.1604057,-399,33777421
0,0.1603686,-399,33777022
0,0.16032808,-399,33776623
0,0.16032808,-399,33776224
0,0.16032626,-399,33775825
0,0.16020723,-399,33775426
0,0.16009489,-399,33775027
0,0.1600141,-399,33774628
0,0.1599326,-399,33774229
0,0.15992564,-399,33773830
0,0.15988024,-399,33773431
0,0.15982363,-399,33773032
0,0.15980975,-399,33772633
0,0.15979534,-399,33772234
0,0.15969987,-399,33771835
0,0.15969987,-399,33771436
0,0.15968125,-399,33771037
0,0.1596748,-399,33770638
0,0.15952256,-399,33770239
0,0.15951739,-399,33769840
0,0.15944621,-399,33769441
0,0.15938894,-399,33769042
0,0.1593872,-399,33768643
0,0.1593586,-399,33768244
0,0.1592812,-399,33767845
0,0.1592812,-399,33767446
0,0.1592812,-399,33767047
0,0.1592812,-399,33766648
0,0.1592812,-399,33766249
0,0.15927932,-399,33765850
0,0.15927115,-399,33765451
0,0.15921254,-399,33765052
0,0.15920383,-399,33764653
0,0.15906547,-399,33764254
0,0.1589427,-399,33763855
0,0.15890376,-399,33763456
0,0.15890372,-399,33763057
0,0.15877087,-399,33762658
0,0.15872,-399,33762259
0,0.15871465,-399,33761860
0,0.15868066,-399,33761461
0,0.15866743,-399,33761062
0,0.15866743,-399,33760663
0,0.15865457,-399,33760264
0,0.15855682,-399,33759865
0,0.15853947,-399,33759466
0,0.15851125,-399,33759067
0,0.15850845,-399,33758668
0,0.15849905,-399,33758269
0,0.15836625,-399,33757870
0,0.15827149,-399,33757471
0,0.15826589,-399,33757072
0,0.15825401,-399,33756673
0,0.15819691,-399,33756274
0,0.15815318,-399,33755875
0,0.15811229,-399,33755476
0,0.15809841,-399,33755077
0,0.15809466,-399,33754678
0,0.15808977,-399,33754279
0,0.15806225,-399,33753880
0,0.15791978,-399,33753481
0,0.15791596,-399,33753082
0,0.15791251,-399,33752683
0,0.15790884,-399,33752284
0,0.15790465,-399,33751885
0,0.15774651,-399,33751486
1,0.15771106,5864,33757350
0,0.15767187,-399,33756951
0,0.15757187,-399,33756552
0,0.157566,-399,33756153
0,0.15746824,-399,33755754
0,0.15745991,-399,33755355
0,0.15741481,-399,33754956
1,0.15737344,5864,33760820
0,0.15733929,-399,33760421
0,0.15732713,-399,33760022
0,0.15730697,-399,33759623
0,0.15726775,-399,33759224
0,0.15724377,-399,33758825
0,0.15724377,-399,33758426
0,0.1572114,-399,33758027
0,0.15720758,-399,33757628
0,0.15720123,-399,33757229
0,0.15701629,-399,33756830
0,0.15685627,-399,33756431
0,0.15680914,-399,33756032
0,0.15677002,-399,33755633
0,0.1566995,-399,33755234
0,0.15669216,-399,33754835
0,0.15668938,-399,33754436
0,0.15661807,-399,33754037
0,0.15661216,-399,33753638
0,0.15660477,-399,33753239
0,0.15652847,-399,33752840
0,0.15651372,-399,33752441
0,0.15650138,-399,33752042
0,0.15636283,-399,33751643
0,0.15634711,-399,33751244
0,0.15633656,-399,33750845
0,0.15630543,-399,33750446
0,0.15625827,-399,33750047
0,0.15624224,-399,33749648
0,0.15615004,-399,33749249
0,0.15608262,-399,33748850
0,0.1560731,-399,33748451
1,0.15572506,5864,33754315
0,0.15567552,-399,33753916
0,0.15560709,-399,33753517
0,0.15560709,-399,33753118
0,0.15552118,-399,33752719
0,0.15548654,-399,33752320
0,0.15547019,-399,33751921
0,0.15539928,-399,33751522
1,0.15536077,5864,33757386
0,0.15528673,-399,33756987
0,0.15526392,-399,33756588
1,0.15514517,5864,33762452
0,0.15495981,-399,33762053
0,0.15486544,-399,33761654
0,0.15485832,-399,33761255
0,0.15485644,-399,33760856
0,0.15480605,-399,33760457
0,0.1547196,-399,33760058
0,0.1546733,-399,33759659
0,0.15464947,-399,33759260
0,0.15459009,-399,33758861
0,0.15455705,-399,33758462
0,0.15452424,-399,33758063
0,0.15439963,-399,33757664
0,0.15437125,-399,33757265
0,0.15417294,-399,33756866
0,0.15409967,-399,33756467
0,0.15408392,-399,33756068
0,0.1540497,-399,33755669
0,0.1540497,-399,33755270
0,0.15396434,-399,33754871
0,0.15389445,-399,33754472
0,0.15382119,-399,33754073
0,0.15380524,-399,33753674
0,0.15378161,-399,33753275
0,0.15374845,-399,33752876
0,0.15372612,-399,33752477
0,0.15356801,-399,33752078
0,0.15356801,-399,33751679
0,0.1535361,-399,33751280
0,0.153516,-399,33750881
0,0.1534587,-399,33750482
0,0.15321833,-399,33750083
1,0.15310884,5864,33755947
0,0.15305972,-399,33755548
0,0.15303226,-399,33755149
0,0.15302601,-399,33754750
0,0.15296325,-399,33754351
0,0.15294056,-399,33753952
0,0.15293758,-399,33753553
0,0.1529335,-399,33753154
0,0.15290545,-399,33752755
0,0.1528609,-399,33752356
0,0.15279707,-399,33751957
0,0.15279382,-399,33751558
0,0.15275078,-399,33751159
0,0.15269458,-399,33750760
0,0.15269458,-399,33750361
0,0.15261416,-399,33749962
0,0.1526132,-399,33749563
0,0.15259099,-399,33749164
0,0.15253304,-399,33748765
0,0.15245175,-399,33748366
0,0.15230796,-399,33747967
0,0.15227357,-399,33747568
0,0.15222526,-399,33747169
0,0.1522156,-399,33746770
0,0.15209675,-399,33746371
0,0.15209152,-399,33745972
0,0.15207504,-399,33745573
0,0.15204771,-399,33745174
0,0.15201482,-399,33744775
0,0.15200695,-399,33744376
0,0.15191978,-399,33743977
0,0.15187164,-399,33743578
0,0.15185885,-399,33743179
0,0.15182096,-399,33742780
0,0.15180828,-399,33742381
0,0.1517909,-399,33741982
0,0.15169995,-399,33741583
0,0.15167727,-399,33741184
0,0.15161607,-399,33740785
0,0.15156953,-399,33740386
1,0.1515005,5864,33746250
0,0.15138625,-399,33745851
0,0.15132229,-399,33745452
0,0.1513085,-399,33745053
0,0.15130132,-399,33744654
0,0.15125026,-399,33744255
0,0.15111452,-399,33743856
0,0.15110427,-399,33743457
0,0.15106313,-399,33743058
0,0.151042,-399,33742659
0,0.15098876,-399,33742260
0,0.15097427,-399,33741861
0,0.15091947,-399,33741462
0,0.15090571,-399,33741063
0,0.15083024,-399,33740664
0,0.15075809,-399,33740265
0,0.15070558,-399,33739866
0,0.15069094,-399,33739467
0,0.15065321,-399,33739068
1,0.15064673,5864,33744932
0,0.15060923,-399,33744533
0,0.15054993,-399,33744134
0,0.1504847,-399,33743735
0,0.15045667,-399,33743336
0,0.15026839,-399,33742937
0,0.15022072,-399,33742538
0,0.15020776,-399,33742139
0,0.15017144,-399,33741740
0,0.15016928,-399,33741341
0,0.15015954,-399,33740942
0,0.1501334,-399,33740543
0,0.15007655,-399,33740144
0,0.15003923,-399,33739745
0,0.14996642,-399,33739346
0,0.14986078,-399,33738947
0,0.14981428,-399,33738548
0,0.14976245,-399,33738149
0,0.1497235,-399,33737750
0,0.14970796,-399,33737351
0,0.14970604,-399,33736952
0,0.14970593,-399,33736553
0,0.14960626,-399,33736154
0,0.14953859,-399,33735755
0,0.1495236,-399,33735356
0,0.14947106,-399,33734957
0,0.14946987,-399,33734558
0,0.14946614,-399,33734159
0,0.14946544,-399,33733760
0,0.14944425,-399,33733361
0,0.14943787,-399,33732962
0,0.14936133,-399,33732563
0,0.14931354,-399,33732164
0,0.14929214,-399,33731765
0,0.14928646,-399,33731366
0,0.14921334,-399,33730967
0,0.14920422,-399,33730568
0,0.14913037,-399,33730169
0,0.14913024,-399,33729770
0,0.14901112,-399,33729371
0,0.14899339,-399,33728972
0,0.14898272,-399,33728573
0,0.1489738,-399,33728174
0,0.14875719,-399,33727775
0,0.14873825,-399,33727376
0,0.14873713,-399,33726977
0,0.14872085,-399,33726578
0,0.1487127,-399,33726179
0,0.14868574,-399,33725780
0,0.14863676,-399,33725381
0,0.1486354,-399,33724982
0,0.14862595,-399,33724583
0,0.1485982,-399,33724184
0,0.14843972,-399,33723785
0,0.14841051,-399,33723386
0,0.14840214,-399,33722987
0,0.1483996,-399,33722588
0,0.14836241,-399,33722189
0,0.14834997,-399,33721790
0,0.14827926,-399,33721391
0,0.14827362,-399,33720992
0,0.14822823,-399,33720593
0,0.14822018,-399,33720194
0,0.14821322,-399,33719795
0,0.14815915,-399,33719396
0,0.14813815,-399,33718997
0,0.14812873,-399,33718598
0,0.14810583,-399,33718199
0,0.14807601,-399,33717800
0,0.14798434,-399,33717401
0,0.14793143,-399,33717002
0,0.14789706,-399,33716603
0,0.14787148,-399,33716204
0,0.14771898,-399,33715805
0,0.14768045,-399,33715406
0,0.14763132,-399,33715007
0,0.14754115,-399,33714608
0,0.14741038,-399,33714209
0,0.1474098,-399,33713810
0,0.14740944,-399,33713411
0,0.14737314,-399,33713012
0,0.14735062,-399,33712613
0,0.1473271,-399,33712214
0,0.14718242,-399,33711815
0,0.1471651,-399,33711416
0,0.1471381,-399,33711017
0,0.14708418,-399,33710618
0,0.1470386,-399,33710219
0,0.14702322,-399,33709820
0,0.14700429,-399,33709421
0,0.14687987,-399,33709022
0,0.14686607,-399,33708623
0,0.1468009,-399,33708224
0,0.14679696,-399,33707825
0,0.14669846,-399,33707426
0,0.14660747,-399,33707027
0,0.14657238,-399,33706628
0,0.14652833,-399,33706229
0,0.14651927,-399,33705830
0,0.14651892,-399,33705431
0,0.1464465,-399,33705032
0,0.14644116,-399,33704633
0,0.14638406,-399,33704234
0,0.1463559,-399,33703835
1,0.14630695,5864,33709699
0,0.14628948,-399,33709300
0,0.14625096,-399,33708901
0,0.14612488,-399,33708502
0,0.14609683,-399,33708103
0,0.14599177,-399,33707704
0,0.14596845,-399,33707305
0,0.14594668,-399,33706906
0,0.145938,-399,33706507
0,0.14592701,-399,33706108
0,0.14581187,-399,33705709
1,0.1457516,5864,33711573
0,0.14573029,-399,33711174
0,0.14570652,-399,33710775
0,0.14568299,-399,33710376
0,0.14568222,-399,33709977
0,0.1455586,-399,33709578
0,0.14555745,-399,33709179
0,0.14551753,-399,33708780
1,0.14544405,5864,33714644
0,0.14544143,-399,33714245
0,0.14535195,-399,33713846
0,0.14525615,-399,33713447
0,0.14524586,-399,33713048
0,0.14517981,-399,33712649
0,0.1451448,-399,33712250
1,0.14509611,5864,33718114
0,0.14507362,-399,33717715
0,0.1450656,-399,33717316
0,0.14506294,-399,33716917
0,0.14505826,-399,33716518
0,0.14502043,-399,33716119
0,0.14493209,-399,33715720
0,0.14483316,-399,33715321
0,0.14481832,-399,33714922
0,0.14475153,-399,33714523
0,0.14469393,-399,33714124
0,0.14457892,-399,33713725
0,0.14457646,-399,33713326
0,0.14457646,-399,33712927
0,0.14456941,-399,33712528
0,0.14456941,-399,33712129
0,0.14450702,-399,33711730
0,0.14449804,-399,33711331
0,0.14445405,-399,33710932
0,0.14435828,-399,33710533
0,0.14434779,-399,33710134
0,0.14434068,-399,33709735
0,0.14431544,-399,33709336
0,0.14426276,-399,33708937
0,0.1442532,-399,33708538
0,0.14421742,-399,33708139
0,0.14421095,-399,33707740
0,0.144134,-399,33707341
0,0.14406534,-399,33706942
0,0.1440515,-399,33706543
0,0.14400114,-399,33706144
0,0.14399362,-399,33705745
0,0.14394747,-399,33705346
0,0.1439278,-399,33704947
0,0.14389169,-399,33704548
0,0.14388698,-399,33704149
0,0.14387058,-399,33703750
0,0.14383756,-399,33703351
0,0.14376678,-399,33702952
0,0.14375712,-399,33702553
1,0.14370719,5864,33708417
0,0.14370497,-399,33708018
0,0.14360933,-399,33707619
0,0.14359955,-399,33707220
0,0.14355795,-399,33706821
1,0.14349872,5864,33712685
0,0.14344539,-399,33712286
0,0.14337805,-399,33711887
0,0.14337671,-399,33711488
0,0.14332399,-399,33711089
0,0.14330596,-399,33710690
1,0.1432723,5864,33716554
0,0.14317322,-399,33716155
0,0.14315201,-399,33715756
0,0.14314888,-399,33715357
0,0.14313397,-399,33714958
0,0.14309694,-399,33714559
0,0.14306973,-399,33714160
0,0.14306873,-399,33713761
0,0.14295922,-399,33713362
0,0.14295448,-399,33712963
0,0.14292182,-399,33712564
0,0.14286515,-399,33712165
0,0.14278878,-399,33711766
1,0.14272732,5864,33717630
0,0.1426961,-399,33717231
0,0.14263816,-399,33716832
0,0.14259602,-399,33716433
